"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","symbol"
"ENSG000002501311",2.21915833957408e-166,0.504981806827021,0.365,0.182,5.93336365251922e-162,"1","ENSG00000250131","RP11-130F10.1"
"ENSG00000101460",2.50335678406194e-166,0.922587088873218,0.314,0.156,6.6932250335464e-162,"1","ENSG00000101460","MAP1LC3A"
"ENSG000001814491",5.86790972614617e-166,0.360723744663633,0.472,0.242,1.5689030234797e-161,"1","ENSG00000181449","SOX2"
"ENSG00000140350",8.28335529663705e-166,0.449219825378256,0.522,0.296,2.21472070566185e-161,"1","ENSG00000140350","ANP32A"
"ENSG00000203778",1.28295123034313e-165,0.872726649801776,0.267,0.121,3.43022670456843e-161,"1","ENSG00000203778","FAM229B"
"ENSG00000176101",1.9053534996727e-165,0.749161816983098,0.28,0.125,5.09434365207489e-161,"1","ENSG00000176101","SSNA1"
"ENSG00000155189",3.21395262686899e-165,0.609236144880571,0.464,0.268,8.59314513845963e-161,"1","ENSG00000155189","AGPAT5"
"ENSG00000122335",3.52439713372241e-165,0.877759336852091,0.298,0.144,9.4231806164336e-161,"1","ENSG00000122335","SERAC1"
"ENSG000001646841",5.43571269577077e-165,0.347675963470872,0.834,0.565,1.45334650346823e-160,"1","ENSG00000164684","ZNF704"
"ENSG000001516891",5.45869261087293e-165,0.547733292231671,0.439,0.238,1.4594906433691e-160,"1","ENSG00000151689","INPP1"
"ENSG000001835801",5.54307406094012e-165,0.262440738931204,0.894,0.602,1.48205171167356e-160,"1","ENSG00000183580","FBXL7"
"ENSG000001144391",7.48838659752803e-165,0.377384376543507,0.869,0.658,2.00216992458107e-160,"1","ENSG00000114439","BBX"
"ENSG00000128268",7.74022342761496e-165,0.77493679527942,0.367,0.195,2.06950353784141e-160,"1","ENSG00000128268","MGAT3"
"ENSG000001640501",7.91853339415953e-165,0.201836783149533,0.55,0.288,2.11717827359643e-160,"1","ENSG00000164050","PLXNB1"
"ENSG00000179950",4.89701507847141e-164,0.724643808727756,0.292,0.134,1.3093149215309e-159,"1","ENSG00000179950","PUF60"
"ENSG000002059301",9.84200355313195e-164,0.485924828752214,0.413,0.215,2.63145649000089e-159,"1","ENSG00000205930","C21orf62-AS1"
"ENSG000001353901",1.09979564147539e-163,0.551061890360951,0.493,0.283,2.94052360661276e-159,"1","ENSG00000135390","ATP5G2"
"ENSG000001713681",4.3747534234678e-163,0.317486360139321,0.591,0.349,1.16967782283259e-158,"1","ENSG00000171368","TPPP"
"ENSG00000093144",4.92175971794512e-163,0.554192505717437,0.437,0.241,1.31593089578699e-158,"1","ENSG00000093144","ECHDC1"
"ENSG00000231365",5.51058715905232e-163,0.64517549529425,0.443,0.252,1.47336568871582e-158,"1","ENSG00000231365","RP11-418J17.1"
"ENSG00000108518",5.56673714967276e-163,0.415440268239688,0.363,0.176,1.48837851170801e-158,"1","ENSG00000108518","PFN1"
"ENSG00000077514",6.35723609429133e-163,0.756315402412706,0.388,0.213,1.69973421453067e-158,"1","ENSG00000077514","POLD3"
"ENSG000001989481",1.91350831941747e-162,0.388139819464138,0.556,0.318,5.11614719362648e-158,"1","ENSG00000198948","MFAP3L"
"ENSG00000103335",1.95059390975353e-162,0.523141207863052,0.251,0.104,5.21530293650801e-158,"1","ENSG00000103335","PIEZO1"
"ENSG000001804881",3.11688822686331e-162,0.447374103486623,0.651,0.418,8.33362405216444e-158,"1","ENSG00000180488","MIGA1"
"ENSG00000116260",3.96566137028747e-162,0.86267359578525,0.321,0.163,1.06029888057376e-157,"1","ENSG00000116260","QSOX1"
"ENSG00000014123",2.1830668578768e-161,0.529084153041453,0.471,0.263,5.8368658579052e-157,"1","ENSG00000014123","UFL1"
"ENSG00000101190",4.24347950870695e-161,0.807918624168725,0.266,0.12,1.13457911624298e-156,"1","ENSG00000101190","TCFL5"
"ENSG00000237188",4.8908556625756e-161,0.703664851754668,0.378,0.202,1.30766807850284e-156,"1","ENSG00000237188","RP11-337C18.8"
"ENSG000001224351",1.83156790914613e-160,0.570316350736083,0.42,0.227,4.89706311868402e-156,"1","ENSG00000122435","TRMT13"
"ENSG000001643001",2.61135231364317e-160,0.332502058820007,0.783,0.521,6.98197268098775e-156,"1","ENSG00000164300","SERINC5"
"ENSG000000874951",3.8744210860181e-160,0.216523872227433,0.863,0.585,1.03590396576866e-155,"1","ENSG00000087495","PHACTR3"
"ENSG00000119711",5.77600341548825e-160,0.619644208128411,0.339,0.167,1.54433003319909e-155,"1","ENSG00000119711","ALDH6A1"
"ENSG00000283900",6.75504127548144e-160,0.423750645378063,0.61,0.371,1.80609538582547e-155,"1","ENSG00000283900","ENSG00000283900"
"ENSG000001539561",1.1435243164611e-159,0.218012272486825,0.886,0.591,3.05744096492205e-155,"1","ENSG00000153956","CACNA2D1"
"ENSG000001881771",7.20726040433483e-159,0.44919003705586,0.596,0.368,1.927005214307e-154,"1","ENSG00000188177","ZC3H6"
"ENSG000000655591",6.61967104454406e-158,0.462749648631123,0.776,0.537,1.76990144717975e-153,"1","ENSG00000065559","MAP2K4"
"ENSG00000111450",8.59887204763694e-158,0.79600164743586,0.323,0.164,2.29908041937669e-153,"1","ENSG00000111450","STX2"
"ENSG000001689161",3.12530181744118e-157,0.380903729071161,0.685,0.434,8.35611946929249e-153,"1","ENSG00000168916","ZNF608"
"ENSG000001837231",3.45998279019646e-157,0.555864326902088,0.481,0.282,9.25095598614828e-153,"1","ENSG00000183723","CMTM4"
"ENSG000000080861",5.89297994899038e-157,0.503827832625981,0.497,0.288,1.57560604896156e-152,"1","ENSG00000008086","CDKL5"
"ENSG00000182054",6.08970221674865e-157,0.46888078141958,0.39,0.201,1.62820368169209e-152,"1","ENSG00000182054","IDH2"
"ENSG00000104381",6.09268229166884e-157,0.431084977489007,0.696,0.435,1.6290004643235e-152,"1","ENSG00000104381","GDAP1"
"ENSG000001324711",1.45563489906405e-156,0.53507485050431,0.533,0.318,3.89193102962756e-152,"1","ENSG00000132471","WBP2"
"ENSG00000033178",1.04153465065258e-155,0.44659320332314,0.59,0.362,2.7847511954498e-151,"1","ENSG00000033178","UBA6"
"ENSG00000111727",1.72682783607683e-155,0.672614138419797,0.351,0.183,4.61701958531862e-151,"1","ENSG00000111727","HCFC2"
"ENSG00000116062",2.66971714142701e-155,0.67553333210683,0.303,0.147,7.13802272103341e-151,"1","ENSG00000116062","MSH6"
"ENSG000001476871",2.71732723769837e-155,0.59619655646304,0.457,0.264,7.26531783543414e-151,"1","ENSG00000147687","TATDN1"
"ENSG00000198586",2.92441256019107e-155,0.478631880096957,0.643,0.411,7.81900186218286e-151,"1","ENSG00000198586","TLK1"
"ENSG00000134686",4.77818710867929e-155,0.349649216718456,0.703,0.468,1.27754388724758e-150,"1","ENSG00000134686","PHC2"
"ENSG00000121691",8.60846797576408e-155,0.544477448741811,0.258,0.11,2.30164608268004e-150,"1","ENSG00000121691","CAT"
"ENSG00000075790",1.25535043553523e-154,0.507783141512117,0.441,0.247,3.35643045949053e-150,"1","ENSG00000075790","BCAP29"
"ENSG00000169710",1.79677618606447e-154,0.851124810531362,0.285,0.137,4.80404048868058e-150,"1","ENSG00000169710","FASN"
"ENSG000001965861",2.54086663046104e-154,0.30434948695417,0.883,0.654,6.79351510986369e-150,"1","ENSG00000196586","MYO6"
"ENSG000001809981",3.18472776636145e-154,0.557445552625821,0.547,0.331,8.51500662892061e-150,"1","ENSG00000180998","GPR137C"
"ENSG00000176871",4.63022349825138e-154,0.835205039840469,0.291,0.142,1.23798285672747e-149,"1","ENSG00000176871","WSB2"
"ENSG00000133142",2.14197665315219e-153,0.75290100605869,0.334,0.173,5.727002977533e-149,"1","ENSG00000133142","TCEAL4"
"ENSG000001330561",2.55231800506478e-153,0.263994061990269,0.577,0.338,6.82413265014171e-149,"1","ENSG00000133056","PIK3C2B"
"ENSG00000068724",6.22762251500174e-153,0.262481625930182,0.645,0.405,1.66507943183602e-148,"1","ENSG00000068724","TTC7A"
"ENSG00000078369",2.43487701672197e-151,0.404927216178499,0.804,0.581,6.51013067960954e-147,"1","ENSG00000078369","GNB1"
"ENSG00000248049",4.33254054281476e-151,0.446560787221225,0.569,0.34,1.15839136493238e-146,"1","ENSG00000248049","UBA6-AS1"
"ENSG00000165392",5.69615191239889e-151,0.53441840916526,0.509,0.31,1.52298013681809e-146,"1","ENSG00000165392","WRN"
"ENSG000001755751",8.32061385671699e-151,0.49102520676868,0.417,0.228,2.22468252687042e-146,"1","ENSG00000175575","PAAF1"
"ENSG000001054041",1.04395853994009e-150,0.5074710582588,0.403,0.216,2.79123194823783e-146,"1","ENSG00000105404","RABAC1"
"ENSG00000139631",1.06163414604795e-150,0.555855538048039,0.49,0.291,2.8384912162884e-146,"1","ENSG00000139631","CSAD"
"ENSG000000909891",1.14355483817204e-150,0.443660430814187,0.591,0.369,3.05752257082058e-146,"1","ENSG00000090989","EXOC1"
"ENSG00000123416",2.7326907792348e-150,0.423972687895292,0.552,0.331,7.30639533644008e-146,"1","ENSG00000123416","TUBA1B"
"ENSG000001174101",3.0847532130631e-150,0.544102323586409,0.476,0.278,8.24770466576681e-146,"1","ENSG00000117410","ATP6V0B"
"ENSG00000263956",8.71955198170097e-150,0.670731917020132,0.308,0.152,2.33134661334739e-145,"1","ENSG00000263956","NBPF11"
"ENSG000001043241",2.22261611123897e-149,0.331051760352239,0.801,0.56,5.94260869661964e-145,"1","ENSG00000104324","CPQ"
"ENSG00000171621",3.05091115721039e-149,0.427654121864658,0.315,0.148,8.15722116103343e-145,"1","ENSG00000171621","SPSB1"
"ENSG000002853671",3.99653182492708e-149,0.269090279341281,0.538,0.301,1.06855271403075e-144,"1","ENSG00000285367","ENSG00000285367"
"ENSG00000175581",5.37298302425323e-149,0.614053125886586,0.34,0.175,1.43657447119459e-144,"1","ENSG00000175581","MRPL48"
"ENSG000001199501",5.54507796810198e-149,0.339649443606024,0.81,0.576,1.48258749633143e-144,"1","ENSG00000119950","MXI1"
"ENSG000002471991",6.5888449498007e-149,0.480487657667873,0.491,0.289,1.76165947422821e-144,"1","ENSG00000247199","RP11-373N22.3"
"ENSG00000129515",7.70395333019314e-149,0.469636628623228,0.552,0.337,2.05980600189374e-144,"1","ENSG00000129515","SNX6"
"ENSG000001307871",2.24196643080656e-148,0.235909040285689,0.733,0.46,5.99434564604749e-144,"1","ENSG00000130787","HIP1R"
"ENSG000001351081",2.31592270855411e-148,0.555484162104328,0.508,0.308,6.19208254586113e-144,"1","ENSG00000135108","FBXO21"
"ENSG00000143878",1.05459798329282e-147,0.18631625236238,0.512,0.283,2.81967862793002e-143,"1","ENSG00000143878","RHOB"
"ENSG00000188732",1.45114760839083e-147,0.679264482505691,0.292,0.141,3.87993336055456e-143,"1","ENSG00000188732","FAM221A"
"ENSG000001377101",5.68043531459952e-147,0.307244334727876,0.804,0.577,1.51877799006447e-142,"1","ENSG00000137710","RDX"
"ENSG00000180901",6.10868319041721e-147,0.863185467885424,0.275,0.134,1.63327862462185e-142,"1","ENSG00000180901","KCTD2"
"ENSG000001003871",3.60888996222717e-146,0.563495754163006,0.434,0.248,9.64908909200679e-142,"1","ENSG00000100387","RBX1"
"ENSG000000055131",4.11004325836935e-146,0.227378971112881,0.424,0.213,1.09890226599021e-141,"1","ENSG00000005513","SOX8"
"ENSG00000139644",6.01047123304173e-146,0.439368834669137,0.71,0.496,1.60701969357837e-141,"1","ENSG00000139644","TMBIM6"
"ENSG00000136193",7.66745524023864e-146,0.531623761169702,0.494,0.295,2.05004750758261e-141,"1","ENSG00000136193","SCRN1"
"ENSG00000127884",1.7875554156203e-145,0.742380818551259,0.265,0.125,4.77938691474401e-141,"1","ENSG00000127884","ECHS1"
"ENSG000002459371",5.91880615174109e-145,0.441087577259444,0.646,0.42,1.58251120079102e-140,"1","ENSG00000245937","LINC01184"
"ENSG00000123240",7.26855804530483e-145,0.633924240256504,0.361,0.196,1.94339436457315e-140,"1","ENSG00000123240","OPTN"
"ENSG00000134825",1.57082137584907e-144,0.580337373566793,0.291,0.138,4.19990511260766e-140,"1","ENSG00000134825","TMEM258"
"ENSG00000169018",1.57334772616219e-144,0.645267711559575,0.37,0.203,4.20665981543984e-140,"1","ENSG00000169018","FEM1B"
"ENSG000001714511",2.32654587993483e-144,0.445322107694594,0.405,0.217,6.22048571918176e-140,"1","ENSG00000171451","DSEL"
"ENSG000001651751",2.59038105855697e-144,0.422418645722357,0.339,0.167,6.92590183626377e-140,"1","ENSG00000165175","MID1IP1"
"ENSG000002042781",3.72122038274349e-144,0.259300969900297,0.322,0.149,9.94942693734126e-140,"1","ENSG00000204278","TMEM235"
"ENSG00000179397",6.49433028934851e-144,0.749952906755959,0.292,0.145,1.73638908946311e-139,"1","ENSG00000179397","C1orf101"
"ENSG000002493061",6.88938351832547e-144,0.426983286300293,0.297,0.138,1.84201447129468e-139,"1","ENSG00000249306","LINC01411"
"ENSG00000197008",7.61143048150049e-144,0.63104616991765,0.413,0.237,2.03506816783879e-139,"1","ENSG00000197008","ZNF138"
"ENSG00000196262",8.36644242804753e-144,0.510906469905528,0.552,0.344,2.23693571198707e-139,"1","ENSG00000196262","PPIA"
"ENSG000001014641",1.42937212013257e-143,0.440384456467256,0.487,0.286,3.82171223759846e-139,"1","ENSG00000101464","PIGU"
"ENSG000001093811",2.04633638872914e-143,0.310553673175453,0.872,0.668,5.47128960254511e-139,"1","ENSG00000109381","ELF2"
"ENSG00000084090",3.01123045676099e-143,0.521045868577872,0.415,0.233,8.05112687224186e-139,"1","ENSG00000084090","STARD7"
"ENSG00000235703",3.05520393771044e-143,0.417285961987484,0.611,0.382,8.16869876825641e-139,"1","ENSG00000235703","LINC00894"
"ENSG00000131044",3.22031689482506e-143,0.681835762654409,0.275,0.131,8.61016128169376e-139,"1","ENSG00000131044","TTLL9"
"ENSG000002425931",4.49836380939294e-143,0.385329847281855,0.618,0.382,1.20272753171739e-138,"1","ENSG00000242593","RP5-921G16.1"
"ENSG00000147905",6.17249114107902e-143,0.427414102693553,0.814,0.605,1.6503389563903e-138,"1","ENSG00000147905","ZCCHC7"
"ENSG00000179010",1.00484235482182e-142,0.6600190865224,0.356,0.191,2.68664700408711e-138,"1","ENSG00000179010","MRFAP1"
"ENSG000001544471",1.66818324779418e-142,0.471522502563723,0.58,0.374,4.46022154962731e-138,"1","ENSG00000154447","SH3RF1"
"ENSG000001332261",1.94317141084599e-142,0.400904869788692,0.634,0.408,5.19545740117893e-138,"1","ENSG00000133226","SRRM1"
"ENSG00000121766",2.48631146936772e-142,0.783472382023205,0.365,0.205,6.64765097564847e-138,"1","ENSG00000121766","ZCCHC17"
"ENSG000001313741",6.43272874648548e-142,0.282849849465011,0.946,0.834,1.71991868494782e-137,"1","ENSG00000131374","TBC1D5"
"ENSG000001260701",1.84932516569211e-141,0.391797433182909,0.829,0.615,4.94454069551098e-137,"1","ENSG00000126070","AGO3"
"ENSG00000134590",2.20743458766023e-141,0.670645903902927,0.347,0.186,5.90201785702715e-137,"1","ENSG00000134590","FAM127A"
"ENSG000001304141",2.83286623276782e-141,0.446916909749374,0.599,0.378,7.57423444655133e-137,"1","ENSG00000130414","NDUFA10"
"ENSG000001591761",5.29651691860471e-141,0.197473463600488,0.67,0.393,1.41612972852734e-136,"1","ENSG00000159176","CSRP1"
"ENSG00000159461",8.26708195399834e-141,0.578004563359483,0.372,0.203,2.21036970204054e-136,"1","ENSG00000159461","AMFR"
"ENSG000001121821",8.67155573851994e-141,0.343487760301999,0.722,0.478,2.31851385780808e-136,"1","ENSG00000112182","BACH2"
"ENSG000001657141",1.32033803798432e-140,0.467864184994626,0.471,0.279,3.53018781215867e-136,"1","ENSG00000165714","BORCS5"
"ENSG00000141522",1.64988098853888e-140,0.525416622235848,0.379,0.205,4.41128679905641e-136,"1","ENSG00000141522","ARHGDIA"
"ENSG000001568311",1.94537963237957e-140,0.303774444569405,0.867,0.649,5.20136152309325e-136,"1","ENSG00000156831","NSMCE2"
"ENSG000001033631",3.37695293121424e-140,0.535168626679592,0.396,0.218,9.02895905218752e-136,"1","ENSG00000103363","TCEB2"
"ENSG000000542671",4.10965991958518e-140,0.363964487845101,0.878,0.696,1.09879977269949e-135,"1","ENSG00000054267","ARID4B"
"ENSG00000127993",6.59926898886289e-140,0.702890996668689,0.32,0.168,1.76444654955227e-135,"1","ENSG00000127993","RBM48"
"ENSG00000097007",1.3635866394063e-139,0.350610939814265,0.696,0.468,3.64582159778061e-135,"1","ENSG00000097007","ABL1"
"ENSG00000108799",2.68815288987106e-139,0.45040331830645,0.532,0.326,7.18731438164826e-135,"1","ENSG00000108799","EZH1"
"ENSG00000130005",6.36759362142323e-139,0.711037096977528,0.261,0.123,1.70250350655993e-134,"1","ENSG00000130005","GAMT"
"ENSG00000180304",1.01055554797244e-138,0.586937740035592,0.337,0.177,2.70192236861392e-134,"1","ENSG00000180304","OAZ2"
"ENSG00000183283",1.21388421752471e-138,0.503609944858801,0.401,0.22,3.24556223239582e-134,"1","ENSG00000183283","DAZAP2"
"ENSG000001076791",1.54627112454442e-138,0.356728907330718,0.63,0.401,4.13426510569442e-134,"1","ENSG00000107679","PLEKHA1"
"ENSG00000124172",2.02647562004435e-138,0.423424066226159,0.465,0.27,5.41818786531257e-134,"1","ENSG00000124172","ATP5E"
"ENSG00000176293",3.32157278449389e-138,0.586037293882154,0.343,0.182,8.88088915390132e-134,"1","ENSG00000176293","ZNF135"
"ENSG00000177728",3.47969041916781e-138,0.53733935179756,0.351,0.187,9.30364827372897e-134,"1","ENSG00000177728","TMEM94"
"ENSG00000181751",9.68944160466798e-138,0.68480958765113,0.284,0.141,2.59066600184008e-133,"1","ENSG00000181751","C5orf30"
"ENSG00000124299",1.20657547939081e-137,0.582409661974805,0.345,0.185,3.22602085924722e-133,"1","ENSG00000124299","PEPD"
"ENSG00000034713",2.03658197158242e-137,0.600393459244782,0.367,0.199,5.44520921741991e-133,"1","ENSG00000034713","GABARAPL2"
"ENSG00000225733",2.25327456745742e-137,0.550364238759387,0.367,0.2,6.0245802110109e-133,"1","ENSG00000225733","FGD5-AS1"
"ENSG00000174197",2.43929874279667e-137,0.411819883191041,0.641,0.419,6.52195304861545e-133,"1","ENSG00000174197","MGA"
"ENSG00000174796",2.30232799851224e-136,0.607035326304545,0.304,0.154,6.15573436962218e-132,"1","ENSG00000174796","THAP6"
"ENSG000001531471",5.1628797019806e-136,0.466651818858827,0.514,0.316,1.38039914591855e-131,"1","ENSG00000153147","SMARCA5"
"ENSG00000049769",6.80260059419899e-136,0.687058395382002,0.258,0.122,1.81881132087098e-131,"1","ENSG00000049769","PPP1R3F"
"ENSG00000197776",8.03804753380587e-136,0.473517434773984,0.48,0.287,2.14913276911368e-131,"1","ENSG00000197776","KLHDC1"
"ENSG00000108946",8.85377464255001e-136,0.443554888897604,0.539,0.336,2.3672337261786e-131,"1","ENSG00000108946","PRKAR1A"
"ENSG000001020241",9.58939738444457e-136,0.349134853524749,0.37,0.19,2.56391717867894e-131,"1","ENSG00000102024","PLS3"
"ENSG000001665751",5.3985266537319e-135,0.407310419951305,0.704,0.48,1.4434040714083e-130,"1","ENSG00000166575","TMEM135"
"ENSG000001058101",7.15331092908502e-135,0.22499056276083,0.667,0.41,1.91258074310946e-130,"1","ENSG00000105810","CDK6"
"ENSG000001015571",2.237003526308e-134,0.469875658930836,0.533,0.331,5.98107632828969e-130,"1","ENSG00000101557","USP14"
"ENSG00000083544",2.38218961069688e-134,0.414569694967125,0.664,0.443,6.36926036212024e-130,"1","ENSG00000083544","TDRD3"
"ENSG00000121988",2.62522048030735e-134,0.52142110446796,0.455,0.274,7.01905199819777e-130,"1","ENSG00000121988","ZRANB3"
"ENSG000000878841",2.69575000044568e-134,0.471006257974191,0.387,0.212,7.2076267761916e-130,"1","ENSG00000087884","AAMDC"
"ENSG00000123595",3.34046833445781e-134,0.594241370225364,0.29,0.144,8.93141018583983e-130,"1","ENSG00000123595","RAB9A"
"ENSG000001854421",4.98712333012571e-134,0.556469333101963,0.379,0.213,1.33340716477571e-129,"1","ENSG00000185442","FAM174B"
"ENSG00000163412",8.08517121484798e-134,0.918914009194995,0.276,0.143,2.1617322277139e-129,"1","ENSG00000163412","EIF4E3"
"ENSG00000224536",9.72178409312824e-134,0.564062481863762,0.278,0.134,2.5993134129797e-129,"1","ENSG00000224536","RP11-134G8.7"
"ENSG000002570931",1.18211548919624e-133,0.373074668746374,0.514,0.305,3.16062218346398e-129,"1","ENSG00000257093","KIAA1147"
"ENSG000001987991",7.11757737108134e-133,0.503427064978317,0.427,0.25,1.90302666170602e-128,"1","ENSG00000198799","LRIG2"
"ENSG000001703481",1.07108791611596e-132,0.381496295541221,0.578,0.361,2.86376776131924e-128,"1","ENSG00000170348","TMED10"
"ENSG000001311001",1.07227257066598e-132,0.573125845279541,0.398,0.229,2.86693517218963e-128,"1","ENSG00000131100","ATP6V1E1"
"ENSG00000225663",1.63075763728409e-132,0.622082495556012,0.299,0.153,4.36015669480648e-128,"1","ENSG00000225663","MCRIP1"
"ENSG000000950021",1.67540980436044e-132,0.558096645707845,0.427,0.253,4.47954319391852e-128,"1","ENSG00000095002","MSH2"
"ENSG00000146416",4.24342928363995e-132,0.370128369177956,0.733,0.488,1.13456568756681e-127,"1","ENSG00000146416","AIG1"
"ENSG000000858321",1.24803651396602e-131,0.303379445596908,0.832,0.61,3.33687522739094e-127,"1","ENSG00000085832","EPS15"
